,floor,price,size,exterior,rooms,bathrooms,latitude,longitude,hasLift,priceByArea
4616,0,1550.0,95.0,0,2.0,2,41.3980619,2.1606686,1,16.0
4617,20,4000.0,95.0,1,2.0,2,41.4031047,2.2174498,1,42.0
4618,0,3000.0,280.0,0,4.0,3,41.4487432,2.0871503,0,11.0
4619,2,3500.0,180.0,1,4.0,3,41.403563,2.1279241,1,19.0
4620,0,1100.0,320.0,0,4.0,2,41.47091,1.83581,0,3.0
4621,0,1150.0,43.0,0,2.0,1,41.384035,2.180975,0,27.0
4622,0,1320.0,50.0,1,2.0,1,41.4032162,2.1600581,0,26.0
4623,0,1500.0,95.0,1,4.0,2,41.3845382,2.1751517,0,16.0
4624,3,1420.0,110.0,1,2.0,2,41.3832571,2.1770027,0,13.0
4625,0,1000.0,35.0,0,1.0,1,41.3824039,2.1878171,1,29.0
4626,0,3500.0,430.0,0,4.0,3,41.2399611,1.8329913,0,8.0
4627,0,4500.0,324.0,0,3.0,3,41.32155,1.76568,0,14.0
4628,0,2800.0,380.0,0,3.0,3,41.2821194,1.7395397,0,7.0
4630,0,1200.0,33.0,0,1.0,1,41.380172,2.191123,1,36.0
4631,0,2000.0,380.0,0,6.0,2,41.3215718,1.7241831,0,5.0
4632,0,3000.0,400.0,0,5.0,5,41.5529868,2.3966482,0,8.0
4633,1,1600.0,135.0,1,3.0,2,41.3994699,2.1470676,1,12.0
4634,5,1600.0,84.0,1,2.0,2,41.3954777,2.15993,1,19.0
4635,4,4500.0,300.0,0,4.0,4,41.3937915,2.1129586,1,15.0
4636,0,750.0,76.0,0,3.0,1,41.3670892,2.0694378,0,10.0
4637,2,1400.0,200.0,1,6.0,3,41.5571424,2.4993382,1,7.0
4638,5,1300.0,90.0,1,3.0,1,41.3811867,2.1550306,1,14.0
4639,5,1550.0,70.0,1,2.0,1,41.3904329,2.1702928,1,22.0
4641,0,710.0,80.0,0,1.0,1,41.4785104,2.3148372,0,9.0
4642,0,1600.0,105.0,0,3.0,2,41.3967525,2.1648705,1,15.0
4643,0,2685.0,350.0,0,4.0,3,41.3810423,2.0809383,0,8.0
4644,0,580.0,77.0,0,4.0,2,41.5391401,1.8714797,0,8.0
4645,7,1600.0,100.0,1,3.0,2,41.4018698,2.1402068,1,16.0
4646,0,1550.0,105.0,0,3.0,2,41.3967525,2.1649705,1,15.0
4647,0,1295.0,112.0,1,3.0,2,41.60747,2.28602,1,12.0
4648,0,940.0,132.0,0,4.0,3,41.545304,1.8917932,0,7.0
4649,0,1900.0,95.0,0,3.0,2,41.3987866,2.1642943,1,20.0
4650,0,1700.0,95.0,0,1.0,1,41.4004723,2.199637,1,18.0
4652,0,1450.0,60.0,0,1.0,1,41.4132802,2.1624538,1,24.0
4653,1,1295.0,135.0,1,3.0,2,41.3875884,2.1809832,0,10.0
4655,0,1125.0,106.8,0,2.0,1,41.43789,2.1871299,1,11.0
4656,0,940.0,57.6,0,2.0,1,41.43789,2.1871299,1,16.0
4657,0,815.0,49.2,0,1.0,1,41.43789,2.1871299,1,17.0
4658,0,970.0,58.8,0,2.0,2,41.43789,2.1871299,1,16.0
4659,0,970.0,55.2,0,2.0,1,41.43789,2.1871299,1,18.0
4660,0,815.0,54.0,0,1.0,1,41.43789,2.1871299,1,15.0
4661,0,1650.0,82.0,0,2.0,2,41.3749964,2.1558058,1,20.0
4662,0,690.0,72.0,0,3.0,1,41.3701399,2.1000847,0,10.0
4663,0,875.0,40.0,0,2.0,1,41.3868837,2.1543087,0,22.0
4664,0,625.0,39.0,0,2.0,1,41.4215203,2.1556131,0,16.0
4665,1,1650.0,130.0,1,4.0,2,41.3995323,2.1470575,1,13.0
4666,1,1300.0,200.0,1,5.0,4,41.5589858,2.0075994,1,7.0
4667,0,1000.0,83.0,0,3.0,1,41.3745616,2.1668684,1,12.0
4668,0,850.0,33.0,0,1.0,1,41.3829364,2.1883149,0,26.0
4669,0,900.0,33.0,0,1.0,1,41.3829364,2.1880149,0,27.0
4670,0,1300.0,273.0,0,5.0,3,41.50125,2.03709,0,5.0
4671,1,1160.0,44.0,0,1.0,1,41.3828729,2.1866773,0,26.0
4672,8,1525.0,110.0,1,4.0,2,41.3786599,2.1129377,1,14.0
4673,1,1300.0,60.0,1,1.0,1,41.4020584,2.2069091,1,22.0
4674,5,1800.0,115.0,1,3.0,2,41.4064768,2.1354447,1,16.0
4675,0,840.0,80.0,1,3.0,2,41.3481796,2.024396,1,11.0
4676,2,850.0,35.0,1,1.0,1,41.4077513,2.1829846,1,24.0
4677,4,1600.0,165.0,1,4.0,2,41.2877758,1.980338,1,10.0
4678,1,1200.0,70.0,1,2.0,2,41.2320687,1.7941871,0,17.0
4679,6,1350.0,140.0,1,5.0,2,41.3773029,2.1561044,1,10.0
4681,2,2300.0,145.0,1,4.0,2,41.3981851,2.1483935,1,16.0
4682,0,1390.0,86.0,0,4.0,2,41.40462,2.1447549,1,16.0
4683,2,700.0,119.0,1,3.0,2,41.6397759,2.1616569,1,6.0
4684,0,3500.0,500.0,0,5.0,5,41.2822491,1.9680165,0,7.0
4685,1,1200.0,88.0,1,2.0,1,41.2383558,1.8031677,1,14.0
4686,1,1300.0,110.0,1,4.0,2,41.2794391,1.9793536,1,12.0
4687,0,3000.0,450.0,0,6.0,4,41.241845,1.8260745,0,7.0
4688,0,1500.0,190.0,0,4.0,2,41.2367903,1.7812257,0,8.0
4689,0,2500.0,254.0,0,3.0,3,41.2818551,1.9610001,0,10.0
4690,0,900.0,33.0,0,1.0,1,41.3829364,2.1866149,0,27.0
4692,4,1700.0,80.0,1,2.0,2,41.38182,2.1838673,1,21.0
4693,3,1650.0,80.0,1,2.0,2,41.38182,2.1838673,1,21.0
4694,2,1550.0,80.0,1,2.0,2,41.38182,2.1838673,1,19.0
4695,1,1400.0,80.0,1,2.0,2,41.38182,2.1838673,1,18.0
4696,7,5000.0,325.0,1,5.0,5,41.3840502,2.1064343,1,15.0
4697,0,1125.0,70.0,0,3.0,1,41.3996578,2.1828032,1,16.0
4699,2,850.0,70.0,0,3.0,1,41.4176056,2.1838102,1,12.0
4700,4,1400.0,98.0,1,3.0,2,41.3553512,2.1211886,1,14.0
4701,1,1600.0,95.0,1,2.0,2,41.3915832,2.171172,1,17.0
4702,0,3975.0,360.0,0,4.0,3,41.2675763,1.9812217,0,11.0
4703,2,900.0,55.0,1,2.0,1,41.4212676,2.1799899,1,16.0
4704,0,4000.0,300.0,0,5.0,4,41.2666017,1.9957003,0,13.0
4705,0,750.0,62.0,0,3.0,1,41.3718039,2.1039015,0,12.0
4706,0,715.0,63.0,1,3.0,1,41.3673434,2.1180182,0,11.0
4707,0,2950.0,392.0,0,5.0,3,41.4227654,2.14296,0,8.0
4708,0,825.0,48.0,0,2.0,1,41.3989221,2.1443836,1,17.0
4709,0,1300.0,65.0,1,3.0,1,41.4074013,2.1581604,1,20.0
4710,0,4000.0,434.0,0,5.0,5,41.47253,2.0519,0,9.0
4711,7,850.0,120.0,1,2.0,2,41.6214096,2.2931651,1,7.0
4712,0,1900.0,100.0,1,3.0,2,41.2675241,2.021682,1,19.0
4713,0,1600.0,250.0,0,4.0,2,41.6180686,2.3710549,0,6.0
4714,0,1015.0,74.0,0,3.0,2,41.4255283,2.1770386,1,14.0
4715,4,4000.0,140.0,1,2.0,3,41.3891127,2.1665394,1,29.0
4716,1,1500.0,80.0,1,3.0,2,41.3890642,2.1796378,1,19.0
4717,0,2150.0,145.0,1,3.0,3,41.3983362,2.1362088,1,15.0
4718,0,625.0,84.0,1,2.0,1,41.4840919,2.0387772,1,7.0
4719,0,650.0,79.0,0,3.0,1,41.4875823,2.0380194,1,8.0
4720,0,1650.0,65.0,0,1.0,1,41.3968785,2.1524109,0,25.0
4721,1,1700.0,132.0,1,5.0,2,41.3883245,2.1239898,1,13.0
4722,1,1600.0,110.0,1,2.0,2,41.3937755,2.1258424,1,15.0
4724,5,5215.0,290.0,1,5.0,4,41.3985976,2.1452093,1,18.0
4725,3,2900.0,240.0,1,4.0,2,41.3919512,2.1473684,1,12.0
4727,0,1800.0,70.0,0,2.0,1,41.4039443,2.1769509,1,26.0
4728,0,1700.0,60.0,1,1.0,1,41.388345,2.1832297,0,28.0
4729,0,1100.0,40.0,1,0.0,1,41.3787307,2.1698336,0,28.0
4730,0,1500.0,40.0,0,1.0,1,41.40236,2.1606894,0,38.0
4731,0,700.0,69.0,1,2.0,1,41.3877629,2.0096766,1,10.0
4732,3,850.0,35.0,1,1.0,1,41.3735413,2.1229695,1,24.0
4733,1,3361.0,116.0,1,3.0,2,41.4113849,2.1221421,1,29.0
4734,0,2500.0,250.0,0,5.0,3,41.4174687,1.9561063,0,10.0
4735,5,1900.0,70.0,1,2.0,1,41.3902245,2.170953,1,27.0
4736,5,1350.0,138.0,1,5.0,2,41.3771879,2.1561795,1,10.0
4737,0,1200.0,250.0,0,4.0,2,41.231814,1.7585199,0,5.0
4738,4,750.0,36.0,1,1.0,1,41.3805239,2.1657467,1,21.0
4739,2,3150.0,230.0,1,5.0,2,41.3966715,2.1553653,1,14.0
4740,1,650.0,65.0,1,3.0,1,41.44099,2.2167065,0,10.0
4741,4,1500.0,78.0,1,2.0,2,41.3942417,2.164915,1,19.0
4743,1,3150.0,240.0,1,6.0,2,41.3966715,2.1553653,1,13.0
4745,7,1550.0,80.0,1,3.0,1,41.3849538,2.1737478,1,19.0
4746,7,1900.0,130.0,1,3.0,1,41.4096787,2.1768095,1,15.0
4747,1,1000.0,60.0,1,1.0,1,41.381217,2.1751791,1,17.0
4748,1,1475.0,74.0,1,2.0,1,41.3808136,2.1766543,1,20.0
4749,5,2200.0,120.0,0,4.0,2,41.4020827,2.1243185,1,18.0
4750,0,1079.0,25.0,0,1.0,1,41.3817007,2.1894858,0,43.0
4751,4,850.0,117.0,1,4.0,2,41.5546474,2.4401147,1,7.0
4752,0,750.0,55.0,0,2.0,1,41.4198978,2.1849717,1,14.0
4753,2,2150.0,120.0,1,3.0,2,41.3959329,2.1207627,1,18.0
4754,1,900.0,65.0,1,1.0,1,41.380925,2.1683669,0,14.0
4755,2,675.0,93.0,1,4.0,1,41.5491275,2.4517036,0,7.0
4756,0,1100.0,35.0,0,2.0,1,41.376644,2.1383226,0,31.0
4757,2,1200.0,57.0,1,2.0,1,41.3890072,2.1930842,1,21.0
4759,1,900.0,134.0,0,3.0,2,41.2839382,1.9776402,0,7.0
4760,0,1650.0,100.0,1,1.0,1,41.3965852,2.1211038,1,17.0
4761,1,2400.0,90.0,1,3.0,1,41.4189426,2.1370298,1,27.0
4762,4,1400.0,140.0,1,3.0,2,41.4028333,2.1440805,1,10.0
4763,3,1080.0,108.0,1,3.0,1,41.4061922,2.1745201,1,10.0
4764,4,3500.0,220.0,1,5.0,3,41.38441,2.17574,1,16.0
4765,0,850.0,180.0,0,3.0,2,41.6251299,2.0740353,0,5.0
4766,4,950.0,75.0,0,2.0,1,41.4042107,2.1780615,1,13.0
4767,0,1400.0,70.0,1,1.0,1,41.4012377,2.1265664,1,20.0
4768,5,615.0,57.0,0,3.0,1,41.4620455,2.1768385,0,11.0
4769,1,1880.0,150.0,1,3.0,2,41.3917928,2.1757719,1,13.0
4770,0,725.0,48.0,1,2.0,1,41.4402174,2.185581,1,15.0
4771,5,1300.0,90.0,1,2.0,1,41.3882139,2.1552377,1,14.0
4772,2,600.0,60.0,1,2.0,1,41.5548104,2.0255279,1,10.0
4773,0,1000.0,25.0,0,1.0,1,41.4035045,2.1616796,0,40.0
4774,2,600.0,70.0,1,3.0,1,41.5508615,2.0816864,0,9.0
4775,2,600.0,70.0,1,3.0,1,41.5479615,2.0825864,0,9.0
4776,1,790.0,82.0,1,4.0,1,41.3679594,2.0714028,0,10.0
4777,0,1200.0,110.0,0,4.0,2,41.6001098,2.5177195,0,11.0
4779,1,1160.0,44.0,1,1.0,1,41.3807729,2.1892773,0,26.0
4780,2,600.0,46.0,0,3.0,1,41.4379818,2.1763988,0,13.0
4781,3,650.0,45.0,0,3.0,1,41.4419818,2.1763988,0,14.0
4782,0,2600.0,160.0,1,0.0,2,41.399056,2.1599099,0,16.0
4783,6,1890.0,65.0,1,2.0,2,41.4053057,2.150042,1,29.0
4784,0,2500.0,505.0,0,6.0,3,41.5059291,2.0868896,0,5.0
4785,2,1550.0,60.0,1,2.0,1,41.3711148,2.1286505,0,26.0
4787,0,6000.0,315.0,0,5.0,3,41.2689125,1.9973984,0,19.0
4788,5,3500.0,160.0,1,2.0,2,41.393015,2.1710738,1,22.0
4789,1,1500.0,56.0,1,0.0,1,41.3969345,2.1736705,1,27.0
4791,0,950.0,40.0,0,1.0,1,41.3873125,2.164433,0,24.0
4792,0,2000.0,35.0,0,2.0,2,41.4015502,2.1501556,0,57.0
4794,0,1100.0,35.0,0,0.0,1,41.3935499,2.1948647,0,31.0
4795,0,2080.0,95.0,0,3.0,2,41.3958242,2.1733098,0,22.0
4796,0,1700.0,45.0,0,3.0,1,41.4024712,2.1829882,0,38.0
4797,0,650.0,40.0,0,0.0,1,41.3732969,2.1120427,0,16.0
4798,0,2600.0,45.0,0,3.0,1,41.3941815,2.1703015,0,58.0
4799,0,1150.0,35.0,0,2.0,2,41.3739644,2.1697098,0,33.0
4800,0,950.0,38.0,0,1.0,1,41.3879108,2.1810903,0,25.0
4801,0,1400.0,55.0,0,2.0,1,41.3808466,2.1791484,0,25.0
4802,0,1100.0,60.0,0,2.0,1,41.3865096,2.171259,0,18.0
4803,0,1860.0,55.0,0,1.0,1,41.3965404,2.1709189,0,34.0
4804,0,1200.0,70.0,0,2.0,1,41.3887966,2.1713998,0,17.0
4805,0,3500.0,250.0,0,4.0,3,41.4528683,2.060929,0,14.0
4806,0,850.0,25.0,0,1.0,1,41.5432263,2.4395936,0,34.0
4807,0,1200.0,55.0,0,3.0,1,41.3801466,2.1791484,0,22.0
4808,0,1200.0,55.0,0,2.0,1,41.3807466,2.1791484,0,22.0
4809,0,2550.0,67.0,0,2.0,1,41.4103949,2.1492535,0,38.0
4810,0,890.0,30.0,0,0.0,1,41.3869166,2.1813418,0,30.0
4811,0,1300.0,55.0,0,4.0,1,41.3875509,2.1466767,0,24.0
4812,0,950.0,37.0,0,1.0,1,41.37912,2.16793,0,26.0
4813,0,1800.0,85.0,0,4.0,1,41.3838007,2.1637701,0,21.0
4814,0,1800.0,35.0,0,2.0,1,41.4264912,2.1645776,0,51.0
4815,0,1650.0,47.0,0,2.0,1,41.377375,2.1493261,0,35.0
4816,0,730.0,45.0,0,0.0,1,41.3747117,2.1211602,0,16.0
4817,3,995.0,63.0,1,2.0,1,41.3832983,2.1813446,0,16.0
4818,2,800.0,45.0,1,0.0,1,41.3824673,2.1652438,0,18.0
4819,2,2000.0,90.0,1,2.0,2,41.3790973,2.1779207,1,22.0
4820,0,3200.0,310.0,0,5.0,3,41.2753303,1.9477947,0,10.0
4821,2,1700.0,100.0,1,3.0,2,41.3907852,2.1780508,1,17.0
4822,0,950.0,220.0,0,3.0,2,41.6686708,2.2018259,0,4.0
4823,1,1100.0,116.0,0,0.0,1,41.4011545,2.2033224,1,9.0
4824,3,1500.0,100.0,1,2.0,2,41.384684,2.164058,1,15.0
4825,3,1600.0,120.0,1,3.0,2,41.3872557,2.1356092,1,13.0
4826,1,1500.0,84.0,1,0.0,2,41.3860699,2.181654,0,18.0
4827,0,680.0,64.0,1,2.0,1,41.4561238,2.2062349,1,11.0
4828,0,660.0,61.0,1,2.0,1,41.4561238,2.2062349,1,11.0
4829,0,690.0,69.0,1,2.0,2,41.4561238,2.2062349,1,10.0
4830,3,1200.0,95.0,1,3.0,2,41.2685135,1.9990416,0,13.0
4831,2,1900.0,225.0,1,4.0,2,41.4705203,2.2834804,1,8.0
4832,0,2900.0,195.0,1,3.0,4,41.395667,2.1614595,1,15.0
4833,3,2800.0,400.0,0,3.0,3,41.28191,1.73978,0,7.0
4834,7,3300.0,165.0,1,4.0,2,41.3947803,2.1456131,1,20.0
4835,1,2100.0,170.0,1,4.0,3,41.235281,1.7880976,1,12.0
4837,4,1500.0,87.0,1,3.0,1,41.397089,2.1660717,1,17.0
4838,4,700.0,100.0,1,3.0,1,41.6253438,2.1656784,0,7.0
4839,0,2250.0,180.0,0,4.0,3,41.2727276,1.9738154,0,13.0
4840,0,1800.0,150.0,0,4.0,3,41.2673471,1.9971544,0,12.0
4842,5,1900.0,140.0,1,4.0,2,41.3929409,2.1614311,1,14.0
4843,4,1000.0,35.0,1,1.0,1,41.3784039,2.1894171,1,29.0
4845,3,750.0,50.0,0,1.0,1,41.3746156,2.166185,0,15.0
4846,1,900.0,65.0,1,1.0,1,41.3808948,2.177132,0,14.0
4847,6,1430.0,135.0,1,4.0,2,41.3771253,2.1565891,1,11.0
4848,0,3000.0,457.0,0,3.0,3,41.5869734,2.5808886,0,7.0
4849,3,755.0,45.0,0,1.0,1,41.3853894,2.1702903,0,17.0
4850,1,1100.0,70.0,0,1.0,1,41.3894896,2.170287,1,16.0
4851,1,1100.0,70.0,0,2.0,1,41.3941507,2.1698805,1,16.0
4852,3,650.0,60.0,0,2.0,1,41.4454731,2.172686,1,11.0
4853,4,1250.0,48.0,0,1.0,1,41.3769388,2.1651179,0,26.0
4854,8,4200.0,230.0,1,6.0,3,41.396101,2.1411798,1,18.0
4855,6,3790.0,178.0,1,3.0,3,41.3915133,2.1405082,1,21.0
4856,4,890.0,55.0,1,2.0,1,41.3704942,2.1444561,1,16.0
4857,0,790.0,300.0,0,4.0,2,41.7326106,2.1467179,0,3.0
4859,0,3000.0,318.0,0,6.0,3,41.5748646,2.4928072,0,9.0
4861,0,1600.0,240.0,0,3.0,2,41.29133,1.76323,0,7.0
4862,0,1000.0,15.0,0,0.0,1,41.3774619,2.1544923,0,67.0
4863,0,2200.0,46.0,0,2.0,1,41.3840907,2.166306,0,48.0
4864,0,2200.0,77.0,0,4.0,1,41.3856505,2.1829138,0,29.0
4865,0,2100.0,45.0,0,3.0,2,41.4322435,2.1869138,0,47.0
4866,0,1250.0,25.0,0,1.0,1,41.3775321,2.1779442,0,50.0
4867,0,2100.0,45.0,0,3.0,1,41.3993018,2.1389583,0,47.0
4868,0,1800.0,35.0,0,2.0,1,41.3835831,2.1456797,0,51.0
4869,0,1965.0,35.0,0,2.0,1,41.3871973,2.1481224,0,56.0
4870,0,1500.0,50.0,0,2.0,1,41.4068467,2.1797369,0,30.0
4871,0,950.0,15.0,0,0.0,1,41.3794386,2.1672868,0,63.0
4872,0,1000.0,35.0,0,2.0,1,41.4177396,2.1392847,0,29.0
4873,0,800.0,25.0,0,1.0,1,41.3822107,2.1775971,0,32.0
4874,0,1700.0,35.0,0,2.0,2,41.3767781,2.1913715,0,49.0
4875,0,1400.0,90.0,0,1.0,1,41.378785,2.1735454,0,16.0
4876,0,650.0,45.0,0,3.0,1,41.37762,2.1071816,0,14.0
4877,0,1785.0,15.0,0,0.0,1,41.3854943,2.1813024,0,119.0
4878,0,2550.0,55.0,0,4.0,3,41.3715693,2.1661189,0,46.0
4879,0,1500.0,50.0,0,2.0,1,41.4095458,2.1872379,0,30.0
4880,0,1300.0,25.0,0,1.0,1,41.5090572,2.1129628,0,52.0
4881,0,1850.0,35.0,0,2.0,1,41.3985322,2.2055898,0,53.0
4882,0,3500.0,55.0,0,4.0,1,41.3942159,2.1518104,0,64.0
4883,0,2400.0,75.0,0,2.0,2,41.3709693,2.1651189,0,32.0
4884,0,2200.0,77.0,0,4.0,1,41.3829707,2.1854947,0,29.0
4885,0,1250.0,60.0,0,0.0,1,41.3822115,2.162832,0,21.0
4886,0,2245.0,35.0,0,2.0,1,41.4039429,2.1455383,0,64.0
4887,0,1200.0,15.0,0,0.0,1,41.3863607,2.1789049,0,80.0
4888,0,1700.0,60.0,0,2.0,2,41.378319,2.1895846,0,28.0
4889,0,1300.0,35.0,0,2.0,1,41.4148115,2.1698696,0,37.0
4890,0,1000.0,30.0,0,1.0,2,41.376028,2.1554138,0,33.0
4891,0,2900.0,65.0,0,3.0,1,41.3999896,2.1701801,0,45.0
4892,0,1600.0,15.0,0,0.0,1,41.4023251,2.1361336,0,107.0
4893,0,1600.0,50.0,0,0.0,1,41.3834517,2.1691588,0,32.0
4894,0,2100.0,90.0,0,4.0,1,41.3871907,2.163506,0,23.0
4896,0,2200.0,77.0,0,4.0,1,41.3846707,2.1814947,0,29.0
4897,0,3500.0,55.0,0,4.0,2,41.4082177,2.1328252,0,64.0
4898,0,1800.0,35.0,0,2.0,1,41.3799564,2.1479258,0,51.0
4899,0,1500.0,220.0,0,4.0,2,41.64701,2.30842,0,7.0
4900,0,750.0,69.0,1,0.0,1,41.3965524,2.1763276,0,11.0
4901,0,1800.0,35.0,0,2.0,1,41.3775008,2.172945,0,51.0
4902,0,3900.0,35.0,0,2.0,2,41.4015935,2.1335325,0,111.0
4903,0,1100.0,35.0,0,1.0,1,41.378123,2.1931339,0,31.0
4904,0,1200.0,25.0,0,1.0,1,41.3803479,2.1893352,0,48.0
4905,0,1700.0,35.0,0,2.0,1,41.3777781,2.1913715,0,49.0
4906,0,2100.0,35.0,0,2.0,2,41.3955975,2.1920618,0,60.0
4907,0,1650.0,65.0,0,2.0,1,41.3818119,2.1836392,0,25.0
4909,0,2200.0,35.0,0,2.0,1,41.4031439,2.1590074,0,63.0
4910,0,1000.0,40.0,0,0.0,1,41.4035874,2.1615775,0,25.0
4911,0,1350.0,70.0,0,0.0,1,41.4019594,2.1603127,0,19.0
4912,0,1100.0,35.0,0,2.0,1,41.4045531,2.1625355,0,31.0
4913,0,2200.0,55.0,0,1.0,1,41.3811958,2.1537422,0,40.0
4914,0,1500.0,60.0,0,1.0,2,41.3825539,2.1768579,0,25.0
4915,0,1600.0,60.0,0,2.0,1,41.3867676,2.1798918,0,27.0
4916,0,850.0,40.0,0,0.0,1,41.37043,2.15,0,21.0
4917,0,1300.0,80.0,0,1.0,1,41.3740704,2.1648079,0,16.0
4918,0,650.0,35.0,0,0.0,1,41.3725969,2.1160427,0,19.0
4919,0,1200.0,55.0,0,2.0,1,41.3817466,2.1761484,0,22.0
4920,0,1100.0,45.0,0,3.0,1,41.4220753,2.2144172,0,24.0
4921,0,2000.0,35.0,0,2.0,1,41.3706833,2.1628562,0,57.0
4922,0,1860.0,55.0,0,1.0,1,41.3753383,2.1527467,0,34.0
4923,0,1200.0,55.0,0,2.0,1,41.3806466,2.1791484,0,22.0
4924,0,1150.0,48.0,0,1.0,2,41.4089564,2.1631691,0,24.0
4925,0,6000.0,280.0,0,5.0,3,41.2689125,1.9983984,0,21.0
4926,0,2400.0,45.0,0,3.0,1,41.3752631,2.1620597,0,53.0
4927,0,1899.0,70.0,0,2.0,1,41.4056654,2.1754675,0,27.0
4928,0,950.0,50.0,0,0.0,1,41.3822289,2.1670691,0,19.0
4929,0,900.0,60.0,0,0.0,1,41.4332659,2.1638772,0,15.0
4930,0,950.0,65.0,0,2.0,1,41.3841379,2.1894574,0,15.0
4931,0,2340.0,95.0,0,3.0,2,41.3787531,2.1592928,0,25.0
4932,0,2030.0,70.0,0,2.0,1,41.3967404,2.1709189,0,29.0
4933,0,640.0,20.0,0,0.0,1,41.4122645,2.1824865,0,32.0
4934,0,1000.0,35.0,0,2.0,1,41.3752333,2.1258761,0,29.0
4935,0,900.0,25.0,0,1.0,1,41.4011203,2.1761764,0,36.0
4936,0,1500.0,25.0,0,1.0,1,41.3836177,2.1738425,0,60.0
4937,0,850.0,50.0,0,0.0,1,41.381925,2.1708478,0,17.0
4938,0,1200.0,45.0,0,2.0,1,41.3994318,2.186005,0,27.0
4939,0,1500.0,15.0,0,0.0,1,41.3923153,2.166303,0,100.0
4940,0,1200.0,55.0,0,2.0,1,41.3817466,2.1767484,0,22.0
4941,0,850.0,40.0,0,1.0,1,41.404293,2.1807663,0,21.0
4942,0,1800.0,25.0,0,1.0,1,41.3928218,2.190536,0,72.0
4943,0,975.0,50.0,0,0.0,1,41.4077072,2.1853824,0,20.0
4944,0,2450.0,98.0,0,4.0,2,41.4087739,2.1844036,0,25.0
4945,0,1200.0,25.0,0,1.0,1,41.35758,2.12815,0,48.0
4947,0,1200.0,55.0,0,2.0,1,41.3817466,2.1772484,0,22.0
4948,0,1200.0,35.0,0,2.0,1,41.3777466,2.1780484,0,34.0
4949,0,1000.0,25.0,0,1.0,1,41.3739167,2.1291719,0,40.0
4950,0,1050.0,25.0,0,1.0,1,41.3847029,2.1661795,0,42.0
4951,0,900.0,45.0,0,0.0,1,41.3815085,2.1788982,0,20.0
4952,0,1000.0,50.0,0,1.0,1,41.5091851,2.0967962,0,20.0
4953,0,2200.0,35.0,0,2.0,2,41.3754569,2.1636113,0,63.0
4954,0,1500.0,35.0,0,2.0,2,41.3972959,2.1818989,0,43.0
4955,0,750.0,35.0,0,2.0,1,41.3841481,2.102495,0,21.0
4956,0,1500.0,25.0,0,1.0,1,41.3886635,2.1557571,0,60.0
4957,0,1000.0,45.0,0,0.0,1,41.3839074,2.1820344,0,22.0
4958,0,2030.0,55.0,0,2.0,1,41.3739383,2.1562467,0,37.0
4959,0,850.0,15.0,0,0.0,1,41.381086,2.1746029,0,57.0
4960,0,890.0,40.0,0,1.0,1,41.3780803,2.1873173,0,22.0
4961,0,2500.0,80.0,0,2.0,2,41.3826958,2.1551422,0,31.0
4962,0,1860.0,60.0,0,2.0,1,41.4070971,2.174112,0,31.0
4963,0,2300.0,45.0,0,3.0,1,41.4089144,2.1462054,0,51.0
4964,0,1400.0,35.0,0,0.0,1,41.3857009,2.1774624,0,40.0
4965,0,2900.0,65.0,0,5.0,2,41.3873105,2.1849861,0,45.0
4966,0,5250.0,35.0,0,2.0,1,41.3786896,2.1463913,0,150.0
4967,0,1500.0,60.0,0,1.0,1,41.3798539,2.1768579,0,25.0
4968,0,1120.0,25.0,0,1.0,1,41.3972213,2.1932575,0,45.0
4969,0,959.0,45.0,0,0.0,1,41.3789169,2.1722719,0,21.0
4970,0,1890.0,25.0,0,1.0,1,41.3852741,2.1753794,0,76.0
4971,0,1650.0,35.0,0,2.0,1,41.3837703,2.1759979,0,47.0
4972,0,4900.0,250.0,0,4.0,3,41.3841048,2.0880602,0,20.0
4973,0,2700.0,350.0,0,5.0,3,41.52104,2.36136,0,8.0
4974,2,850.0,60.0,1,1.0,1,41.2372299,1.82828,1,14.0
4975,3,1650.0,155.0,1,4.0,2,41.2344918,1.8041462,1,11.0
4976,0,1400.0,35.0,0,2.0,1,41.3792466,2.1751484,0,40.0
4977,0,1200.0,25.0,0,1.0,1,41.4191633,2.1878547,0,48.0
4978,0,4600.0,45.0,0,3.0,2,41.3959665,2.1591989,0,102.0
4979,7,1800.0,210.0,1,4.0,2,41.4808575,2.3094744,1,9.0
4980,3,1800.0,110.0,1,3.0,2,41.4098861,2.1459854,1,16.0
4981,0,1500.0,50.0,0,2.0,1,41.3868185,2.1690549,0,30.0
4982,4,1450.0,137.0,0,3.0,2,41.3923208,2.1542863,1,11.0
4983,0,1200.0,40.0,0,0.0,1,41.3803028,2.1904957,0,30.0
4984,0,1750.0,35.0,0,2.0,1,41.3812638,2.1930559,0,50.0
4985,0,1280.0,55.0,0,1.0,1,41.41061,2.1696124,0,23.0
4986,0,1500.0,35.0,0,2.0,1,41.4103151,2.1432881,0,43.0
4987,0,1890.0,15.0,0,0.0,1,41.3817392,2.1723562,0,126.0
4989,0,1650.0,35.0,0,2.0,1,41.3982975,2.1952618,0,47.0
4990,0,750.0,15.0,0,0.0,1,41.3756476,2.1181429,0,50.0
4991,0,1200.0,35.0,0,2.0,1,41.4009461,2.1629489,0,34.0
4992,0,720.0,40.0,0,1.0,1,41.4197846,2.1421808,0,18.0
4993,0,2600.0,45.0,0,3.0,1,41.381558,2.1484219,0,58.0
