rooms,bathrooms,exterior,hasLift,size,floor,longitude,latitude,price,hasParkingSpace,isParkingSpaceIncludedInPrice,priceperarea,type_chalet,type_chalet_independantHouse,type_chalet_semidetachedHouse,type_chalet_terracedHouse,type_flat,type_flat_duplex,type_flat_penthouse,type_flat_studio,good,newdevelopment,renew
0.0,1.0,0.0,0.0,15.0,0.0,2.1783774,41.3871808,750.0,0.0,0.0,723.4,0,0,0,0,0,0,0,1,0,0,0
4.0,1.0,0.0,0.0,77.0,0.0,2.1847129,41.3857177,2200.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,0.0,25.0,0.0,2.1775442,41.3775321,1350.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,0,0,0
0.0,1.0,0.0,0.0,15.0,0.0,2.1779442,41.3815321,1350.0,0.0,0.0,786.0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0.0,0.0,40.0,0.0,2.1780663,41.408293,1500.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,0.0,25.0,0.0,2.177798,41.378698,1200.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,0.0,25.0,0.0,2.1899547,41.4191633,1200.0,0.0,0.0,636.6,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,0.0,0.0,75.0,0.0,2.1733098,41.3945242,1860.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,0.0,25.0,0.0,2.1894858,41.3817007,1079.0,0.0,0.0,602.6,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,0.0,55.0,0.0,2.1629928,41.3802531,1860.0,0.0,0.0,765.6,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,0.0,35.0,0.0,2.1658934,41.3829317,1000.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,0,0,0
0.0,1.0,0.0,0.0,40.0,0.0,2.1600775,41.4046874,1000.0,0.0,0.0,733.1,0,0,0,0,0,0,0,1,0,0,0
4.0,2.0,0.0,1.0,120.0,5.0,2.1243185,41.4020827,2100.0,1.0,1.0,1385.0,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,112.0,5.0,2.1277911,41.3969244,2000.0,0.0,0.0,1109.7,0,0,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,0.0,25.0,0.0,2.1615267,41.3961241,1450.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,0,0,0
3.0,1.0,0.0,1.0,60.0,7.0,2.1380413,41.412942,800.0,0.0,0.0,799.7,0,0,0,0,1,0,0,0,1,0,0
5.0,2.0,1.0,0.0,190.0,1.0,2.1799029,41.3802373,2800.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,0.0,0.0,35.0,0.0,2.1598774,41.4010175,1400.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,0.0,0.0,95.0,2.0,2.1678821,41.3748848,1800.0,0.0,0.0,612.1,0,0,0,0,1,0,0,0,0,0,0
3.0,3.0,1.0,1.0,120.0,20.0,2.2079907,41.4064924,2050.0,1.0,1.0,1059.8,0,0,0,0,0,0,1,0,1,0,0
2.0,1.0,0.0,0.0,35.0,0.0,2.1383226,41.376644,1500.0,0.0,0.0,653.3,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,0.0,25.0,0.0,2.1697308,41.3829593,1100.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,0,0,0
0.0,1.0,0.0,0.0,15.0,0.0,2.1843091,41.4047114,1200.0,0.0,0.0,713.1,0,0,0,0,0,0,0,1,0,0,0
3.0,1.0,1.0,1.0,94.0,7.0,2.2161611,41.4111535,1200.0,0.0,0.0,506.7,0,0,0,0,1,0,0,0,1,0,0
5.0,4.0,1.0,1.0,240.0,6.0,2.1094077,41.3835347,2700.0,1.0,1.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,120.0,1.0,2.1760299,41.3836392,1800.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,115.0,3.0,2.1737993,41.3837287,1200.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,120.0,2.0,2.1413709,41.3891928,2000.0,0.0,0.0,856.3,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,120.0,1.0,2.1664257,41.3917444,1650.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,50.0,3.0,2.1245695,41.3755413,900.0,0.0,0.0,626.6,0,0,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.0,42.0,1.0,2.181654,41.3860699,800.0,0.0,0.0,723.4,0,0,0,0,0,0,0,1,1,0,0
1.0,1.0,1.0,0.0,42.0,4.0,2.1808982,41.3808085,870.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,102.0,1.0,2.1750427,41.402307,1190.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,0.0,0.0,50.0,2.0,2.1692342,41.3736735,950.0,0.0,0.0,612.1,0,0,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,1.0,40.0,0.0,2.1612317,41.3854008,3850.0,0.0,0.0,911.1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,1.0,35.0,3.0,2.1572317,41.3878008,3350.0,0.0,0.0,911.1,0,0,0,0,1,0,0,0,0,0,0
4.0,5.0,1.0,1.0,290.0,2.0,2.1484093,41.3951976,4990.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,85.0,2.0,2.1580749,41.4267628,925.0,0.0,0.0,579.9,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,0.0,49.0,5.0,2.1711265,41.3789187,850.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,90.0,1.0,2.1764854,41.3809235,2000.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,65.0,4.0,2.1809955,41.3868992,1600.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,120.0,2.0,2.1768556,41.3980625,1500.0,0.0,0.0,768.1,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,125.0,5.0,2.1549088,41.385658,3500.0,0.0,0.0,911.1,0,0,0,0,0,1,0,0,1,0,0
2.0,2.0,1.0,0.0,200.0,0.0,2.1638099,41.398256,2600.0,0.0,0.0,733.1,0,0,0,0,0,1,0,0,1,0,0
4.0,1.0,0.0,1.0,68.0,6.0,2.1754765,41.411944,947.0,0.0,0.0,644.0,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,1.0,48.0,5.0,2.1971339,41.4119204,955.0,1.0,1.0,673.9,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,65.0,9.0,2.14161,41.43367,850.0,0.0,0.0,590.8,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,0.0,75.0,1.0,2.1742823,41.3849045,1500.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,80.0,2.0,2.1726753,41.4037772,1350.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,100.0,2.0,2.1809287,41.4295767,950.0,0.0,0.0,586.6,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,0.0,95.0,3.0,2.1734915,41.3823401,2200.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,100.0,3.0,2.1657568,41.3961034,1400.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,0.0,0.0,113.0,0.0,2.1378548,41.3810099,1385.0,0.0,0.0,653.3,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,1.0,1.0,110.0,1.0,2.1322277,41.3903017,1800.0,1.0,0.0,856.3,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,120.0,3.0,2.1790804,41.4058707,1500.0,1.0,0.0,713.1,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,0.0,25.0,5.0,2.1808982,41.3808085,880.0,0.0,0.0,786.0,0,0,0,0,0,0,1,0,1,0,0
2.0,2.0,0.0,1.0,97.0,3.0,2.1723878,41.3848708,1600.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,125.0,5.0,2.1624686,41.3999619,1700.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,80.0,3.0,2.1480267,41.3935421,1300.0,1.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,119.0,5.0,2.1626447,41.396221,1450.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,0.0,42.0,1.0,2.1737375,41.3823216,1500.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,82.0,5.0,2.1755636,41.3959737,1400.0,0.0,0.0,768.1,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,91.0,5.0,2.1296223,41.3831906,1600.0,0.0,0.0,856.3,0,0,0,0,1,0,0,0,1,0,0
4.0,1.0,1.0,1.0,93.0,1.0,2.1279857,41.3788333,900.0,0.0,0.0,626.6,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,90.0,2.0,2.1773818,41.4102825,1295.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,90.0,2.0,2.1554699,41.4323456,920.0,0.0,0.0,579.9,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,0.0,1.0,75.0,0.0,2.2185578,41.404914,2000.0,0.0,0.0,1059.8,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,0.0,1.0,104.0,0.0,2.2203578,41.405214,2500.0,0.0,0.0,1059.8,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,90.0,1.0,2.1675557,41.3862746,2800.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,140.0,2.0,2.1790636,41.383686,2500.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
5.0,4.0,1.0,1.0,325.0,4.0,2.1620107,41.3823268,3800.0,0.0,0.0,765.6,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,0.0,1.0,185.0,3.0,2.1576716,41.3998983,2500.0,1.0,1.0,733.1,0,0,0,0,1,0,0,0,1,0,0
4.0,3.0,1.0,1.0,150.0,7.0,2.1129648,41.3862947,2400.0,1.0,1.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,50.0,1.0,2.1235589,41.3939937,1700.0,0.0,0.0,1109.7,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,0.0,30.0,4.0,2.1808982,41.3808085,880.0,0.0,0.0,786.0,0,0,0,0,0,0,1,0,1,0,0
3.0,2.0,1.0,1.0,110.0,1.0,2.1460828,41.3880293,1900.0,1.0,1.0,783.8,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,105.0,2.0,2.1461695,41.4033296,1800.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,105.0,1.0,2.1199589,41.3956937,3250.0,0.0,0.0,1109.7,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,78.0,1.0,2.149597,41.4027609,3300.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,1,0,0
1.0,2.0,1.0,1.0,100.0,2.0,2.1718436,41.3964204,1500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,140.0,1.0,2.1096878,41.3880121,2500.0,1.0,0.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,80.0,2.0,2.1330221,41.3835686,2000.0,0.0,0.0,856.3,0,0,0,0,1,0,0,0,1,0,0
4.0,3.0,1.0,1.0,130.0,9.0,2.1324446,41.3928712,2300.0,0.0,0.0,856.3,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,65.0,2.0,2.1637591,41.3885901,4500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,70.0,2.0,2.1549248,41.3841201,2500.0,0.0,0.0,911.1,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,85.0,2.0,2.1589248,41.3835201,3000.0,0.0,0.0,911.1,0,0,0,0,0,1,0,0,1,0,0
5.0,3.0,1.0,1.0,250.0,6.0,2.1371173,41.3938538,4200.0,0.0,0.0,1156.3,0,0,0,0,0,0,1,0,1,0,0
2.0,1.0,1.0,1.0,70.0,5.0,2.1522146,41.3940266,2200.0,0.0,0.0,911.1,0,0,0,0,0,0,1,0,1,0,0
5.0,3.0,1.0,1.0,168.0,4.0,2.1435414,41.3915447,3300.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,70.0,6.0,2.1769245,41.3772674,2500.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,65.0,1.0,2.1809245,41.3785674,1800.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
5.0,2.0,1.0,1.0,220.0,2.0,2.1486684,41.3919512,2900.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,70.0,3.0,2.1828758,41.3860638,1950.0,0.0,0.0,723.4,0,0,0,0,0,1,0,0,1,0,0
3.0,2.0,0.0,0.0,140.0,0.0,2.1714738,41.395015,3500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,0,0,0
2.0,2.0,0.0,1.0,90.0,0.0,2.1704901,41.3785256,1750.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,0,0,0
2.0,2.0,1.0,1.0,90.0,2.0,2.1742901,41.3798256,1750.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,90.0,2.0,2.1714901,41.3825256,2100.0,0.0,0.0,625.8,0,0,0,0,0,0,1,0,1,0,0
2.0,2.0,1.0,1.0,90.0,2.0,2.1717901,41.3785256,1750.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,1,0,0
5.0,4.0,1.0,1.0,298.0,2.0,2.1085343,41.3827502,4500.0,0.0,0.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,50.0,1.0,2.1836251,41.3829345,3000.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,0.0,40.0,5.0,2.16149,41.39675,1800.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,78.0,1.0,2.1713562,41.3821392,1690.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,55.0,1.0,2.1723794,41.3816741,1690.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,70.0,1.0,2.1642422,41.3894372,2100.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,70.0,2.0,2.1652422,41.3923372,2700.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.0,160.0,1.0,2.138354,41.3701886,1150.0,0.0,0.0,638.5,0,0,0,0,0,0,0,1,1,0,0
2.0,2.0,1.0,1.0,90.0,2.0,2.1586941,41.395673,2400.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
5.0,2.0,1.0,1.0,325.0,3.0,2.1432862,41.3972547,4800.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,55.0,5.0,2.1587941,41.395673,1950.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,60.0,3.0,2.1583941,41.395573,1950.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,95.0,2.0,2.1665867,41.3948278,5000.0,0.0,0.0,1012.5,0,0,0,0,0,0,1,0,1,0,0
2.0,2.0,1.0,1.0,350.0,2.0,2.1745439,41.3904384,4500.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,90.0,0.0,2.1712016,41.3930443,2800.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
5.0,5.0,1.0,1.0,270.0,4.0,2.116365,41.392028,4500.0,1.0,1.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,76.0,2.0,2.1743171,41.3837969,2000.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,0.0,1.0,70.0,1.0,2.1701603,41.4173864,3500.0,0.0,0.0,612.9,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,1.0,1.0,87.0,2.0,2.1479399,41.3847653,4500.0,0.0,0.0,783.8,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,120.0,8.0,2.167496,41.3949592,1700.0,1.0,1.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,140.0,2.0,2.1592685,41.3963917,4500.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,90.0,2.0,2.1608712,41.3903201,2500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,1.0,60.0,0.0,2.1673184,41.3937491,2500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,0,0,0
4.0,3.0,1.0,1.0,180.0,2.0,2.1585899,41.3914789,6000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,50.0,4.0,2.1530185,41.4058104,650.0,0.0,0.0,733.1,0,0,0,0,0,0,0,1,1,0,0
2.0,1.0,1.0,1.0,65.0,2.0,2.1717861,41.3778836,1600.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,0.0,1.0,120.0,2.0,2.1320214,41.4004924,1800.0,0.0,0.0,1385.0,0,0,0,0,1,0,0,0,0,0,0
2.0,2.0,1.0,1.0,87.0,2.0,2.151199,41.3875627,3700.0,0.0,0.0,911.1,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,152.0,9.0,2.1597539,41.4151059,2700.0,0.0,0.0,705.2,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,160.0,5.0,2.1710671,41.3907631,3500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,100.0,3.0,2.1802294,41.3847583,1800.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,90.0,2.0,2.1800294,41.3807583,1600.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,0.0,1.0,85.0,2.0,2.1733502,41.400208,6200.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,0.0,1.0,40.0,0.0,2.1451475,41.3996533,1700.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,1.0,1.0,110.0,2.0,2.1723738,41.395015,2000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,100.0,3.0,2.1692738,41.391015,3500.0,0.0,0.0,1012.5,0,0,0,0,0,0,1,0,1,0,0
5.0,5.0,0.0,0.0,430.0,0.0,2.1441535,41.4225004,2950.0,0.0,0.0,519.7,0,1,0,0,0,0,0,0,1,0,0
5.0,2.0,1.0,1.0,170.0,5.0,2.1109048,41.3867941,3000.0,1.0,1.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,80.0,3.0,2.1408994,41.4094401,2500.0,0.0,0.0,799.7,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,48.0,1.0,2.1425908,41.3969358,1800.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,105.0,1.0,2.14074,41.40301,2500.0,0.0,0.0,799.7,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,98.0,4.0,2.1776245,41.3795674,3000.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,75.0,4.0,2.1809245,41.3786674,2500.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,98.0,2.0,2.1773245,41.3755674,3000.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,1.0,66.0,0.0,2.1713816,41.4103066,850.0,0.0,0.0,642.6,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,82.0,1.0,2.1742405,41.4038566,2500.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,80.0,2.0,2.1640739,41.3966337,3000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,178.0,2.0,2.1658164,41.3930537,6000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,70.0,2.0,2.1652422,41.3922372,2100.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,90.0,6.0,2.1532267,41.397553,2450.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,170.0,7.0,2.1456131,41.3921803,3300.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,60.0,4.0,2.1680796,41.3900747,1600.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,50.0,5.0,2.1669796,41.3900747,1600.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,70.0,3.0,2.1690826,41.3841897,1600.0,0.0,0.0,625.8,0,0,0,0,0,0,1,0,1,0,0
2.0,1.0,1.0,1.0,90.0,2.0,2.1760703,41.4028526,2100.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,70.0,5.0,2.1768069,41.3789164,2500.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,72.0,4.0,2.162315,41.3940417,1500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,60.0,1.0,2.1750266,41.3794655,2700.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,75.0,2.0,2.160018,41.4081409,1550.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,135.0,7.0,2.1126386,41.3755745,1650.0,0.0,0.0,756.6,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,110.0,2.0,2.1542416,41.4020799,3250.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,70.0,3.0,2.1206519,41.3930312,1600.0,1.0,1.0,1109.7,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,120.0,3.0,2.1451523,41.392425,2420.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,65.0,2.0,2.1534955,41.3722643,1500.0,0.0,0.0,612.1,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,0.0,1.0,75.0,3.0,2.1858875,41.4466354,645.0,0.0,0.0,530.3,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,0.0,65.0,2.0,2.1762118,41.3874985,950.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,0.0,60.0,1.0,2.1432862,41.3990373,1570.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,0,0,0
2.0,2.0,1.0,0.0,90.0,0.0,2.1583965,41.4008662,1500.0,0.0,0.0,733.1,0,0,0,0,0,1,0,0,1,0,0
2.0,1.0,0.0,0.0,73.0,3.0,2.1849881,41.3864843,1200.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,0.0,57.0,4.0,2.1731739,41.4384477,875.0,0.0,0.0,470.4,0,0,0,0,0,0,1,0,1,0,0
0.0,1.0,1.0,0.0,65.0,0.0,2.1582158,41.3973313,1400.0,0.0,0.0,733.1,0,0,0,0,0,0,0,1,1,0,0
2.0,2.0,1.0,1.0,65.0,4.0,2.1492914,41.3997131,1800.0,0.0,0.0,799.7,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,80.0,0.0,2.2077424,41.3997744,1200.0,1.0,1.0,1059.8,0,0,0,0,0,1,0,0,1,0,0
2.0,2.0,1.0,1.0,140.0,8.0,2.1531971,41.3941597,3500.0,0.0,0.0,911.1,0,0,0,0,0,0,1,0,1,0,0
3.0,1.0,1.0,1.0,70.0,1.0,2.1575074,41.3879249,1200.0,0.0,0.0,911.1,0,0,0,0,1,0,0,0,1,0,0
4.0,3.0,1.0,1.0,148.0,6.0,2.1765556,41.4009718,2000.0,1.0,1.0,713.1,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,1.0,475.0,0.0,2.1116215,41.3933415,3900.0,0.0,0.0,1730.0,0,0,0,0,1,0,0,0,0,0,0
4.0,3.0,0.0,0.0,110.0,1.0,2.184349,41.4165436,1400.0,0.0,0.0,644.0,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,0.0,70.0,3.0,2.174826,41.4197901,790.0,0.0,0.0,612.9,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,0.0,1.0,81.0,5.0,2.1607765,41.3815087,1100.0,0.0,0.0,765.6,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,65.0,1.0,2.1848044,41.4150196,750.0,0.0,0.0,644.0,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,0.0,1.0,60.0,3.0,2.1681817,41.4074406,750.0,0.0,0.0,642.6,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,84.0,3.0,2.157771,41.3925752,1300.0,0.0,0.0,911.1,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,85.0,3.0,2.1404876,41.3863979,1300.0,1.0,1.0,856.3,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,95.0,8.0,2.1520284,41.3818228,1400.0,0.0,0.0,783.8,0,0,0,0,0,0,1,0,1,0,0
3.0,1.0,0.0,0.0,55.0,3.0,2.174826,41.4197901,700.0,0.0,0.0,612.9,0,0,0,0,1,0,0,0,1,0,0
